                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     20,                 2.5897,                    inf,                  3.361,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    inf,                      0,               0.022476,               0.022476,               0.022476
                     21,                 2.9284,                    inf,                 3.8444,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    inf,                      0,                0.02208,                0.02208,                0.02208
                     22,                 1.3986,                    nan,                 2.0931,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.021684,               0.021684,               0.021684
                     23,                    nan,                    nan,                    nan,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.021288,               0.021288,               0.021288
                     24,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.020892,               0.020892,               0.020892
                     25,                    nan,                    nan,                    nan,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.020496,               0.020496,               0.020496
                     26,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                 0.0201,                 0.0201,                 0.0201
                     27,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.019704,               0.019704,               0.019704
                     28,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.019308,               0.019308,               0.019308
                     29,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.018912,               0.018912,               0.018912
                     30,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.018516,               0.018516,               0.018516
                     31,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.01812,                0.01812,                0.01812
                     32,                    nan,                    nan,                    nan,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.017724,               0.017724,               0.017724
                     33,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.017328,               0.017328,               0.017328
                     34,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.016932,               0.016932,               0.016932
                     35,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.016536,               0.016536,               0.016536
                     36,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.01614,                0.01614,                0.01614
                     37,                    nan,                    nan,                    nan,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.015744,               0.015744,               0.015744
                     38,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.015348,               0.015348,               0.015348
                     39,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.014952,               0.014952,               0.014952
                     40,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.014556,               0.014556,               0.014556
                     41,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.01416,                0.01416,                0.01416
                     42,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.013764,               0.013764,               0.013764
                     43,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.013368,               0.013368,               0.013368
                     44,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.012972,               0.012972,               0.012972
                     45,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.012576,               0.012576,               0.012576
                     46,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.01218,                0.01218,                0.01218
                     47,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.011784,               0.011784,               0.011784
                     48,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.011388,               0.011388,               0.011388
                     49,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.010992,               0.010992,               0.010992
                     50,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.010596,               0.010596,               0.010596
                     51,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                 0.0102,                 0.0102,                 0.0102
                     52,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.009804,               0.009804,               0.009804
                     53,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.009408,               0.009408,               0.009408
                     54,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.009012,               0.009012,               0.009012
                     55,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.008616,               0.008616,               0.008616
                     56,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.00822,                0.00822,                0.00822
                     57,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.007824,               0.007824,               0.007824
                     58,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.007428,               0.007428,               0.007428
                     59,                    nan,                    nan,                    nan,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.007032,               0.007032,               0.007032
                     60,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.006636,               0.006636,               0.006636
                     61,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.00624,                0.00624,                0.00624
                     62,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.005844,               0.005844,               0.005844
                     63,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.005448,               0.005448,               0.005448
                     64,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.005052,               0.005052,               0.005052
                     65,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.004656,               0.004656,               0.004656
                     66,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.00426,                0.00426,                0.00426
                     67,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.003864,               0.003864,               0.003864
                     68,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.003468,               0.003468,               0.003468
                     69,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.003072,               0.003072,               0.003072
                     70,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.002676,               0.002676,               0.002676
                     71,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,                0.00228,                0.00228,                0.00228
                     72,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.001884,               0.001884,               0.001884
                     73,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.001488,               0.001488,               0.001488
                     74,                      0,                    nan,                      0,                  3e-05,                0.16667,                  2e-05,                  1e-05,                      0,                    nan,                      0,               0.001092,               0.001092,               0.001092
